period,city,channel,category,segment,manufacturer,brand,item_name,pack_size,packaging,unit_price,sales_volume,sales_value,quarter
2021-09-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    4540G BAG,4540G,BAG,1709.9999999999998,3374.2349999999997,931299.6048000001,2021Q3
2021-09-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,1709.9999999999998,11809.739,3259548.6168000004,2021Q3
2021-09-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,94.05,8398.43,2852105.0397,2021Q3
2021-09-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,1709.9999999999998,3374.2349999999997,931299.6048000001,2021Q3
2021-09-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,6763.333,2471824.36774,2021Q3
2021-09-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,99.86399999999999,16127.690999999999,5914218.140282399,2021Q3
2021-09-01,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,7214.4,3013400.4295594003,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,0.0,0.0,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,99.74999999999999,2046.5849999999998,747976.0761256,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,99.74999999999999,1191.2109999999998,435389.052366,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,885.7679999999999,323750.8375666,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,1766.9999999999998,3466.92,995174.9887944001,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,98.79999999999997,5161.969999999999,1885091.0869578,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,1823.9999999999998,2080.1519999999996,612415.3782562001,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,4215.581,1540607.4423562,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,101.64999999999996,8033.535,3020611.2702356,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,285.0,76.319,31896.634792800003,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,3646.6119999999996,1523116.2292584002,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI  CAPELLINI    500G SACHET,500G,SACHET,484.49999999999994,0.0,0.0,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI   QUALITY 250G SACHET,250G,SACHET,199.49999999999997,249.498,145857.811251,2021Q3
2021-09-01,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA  SPAGHETTI    500G SACHET,500G,SACHET,285.0,3172.833,1325227.99563,2021Q3
2021-09-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,95.00000000000001,9067.765999999998,3136505.3300338006,2021Q3
2021-09-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,85.49999999999999,0.0,0.0,2021Q3
2021-09-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,95.00000000000001,4175.668,1448266.4693702,2021Q3
2021-09-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,99.74999999999999,7754.812,2834241.912225,2021Q3
2021-09-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,2684.358,981083.7391154001,2021Q3
2021-09-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,99.86399999999999,9544.384,3495149.7481262004,2021Q3
2021-09-01,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,10270.667,4289878.317194601,2021Q3
2021-10-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,94.40624999999999,56534.343,19613121.1701564,2021Q4
2021-10-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,99.74999999999999,0.0,0.0,2021Q4
2021-10-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,104.49999999999996,10610.512,3890719.9109525993,2021Q4
2021-10-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,109.25000000000001,14755.619,6052517.2755608,2021Q4
2021-10-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,101.7857142857143,57986.408,21411842.714806203,2021Q4
2021-10-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,102.80357142857144,58529.325,22146183.892847,2021Q4
2021-10-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,104.93181818181817,85277.21399999999,32733579.996330205,2021Q4
2021-10-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,104.49999999999996,237030.44799999997,91826143.2723834,2021Q4
2021-10-01,Abidjan,Boutique,PASTA,DRY PASTA,TAT MAKARNACILIK SANAYI VE TICARET AS,TAT MAKARNA,TAT MAKARNA  SPAGHETTI    500G SACHET,500G,SACHET,199.49999999999997,2824.471,825814.81584,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,89.06249999999999,25785.467999999997,9238290.923030801,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,85.49999999999999,97411.09999999999,30515650.2695714,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,99.74999999999999,27275.274999999998,9968507.86792,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,99.74999999999999,5114.041,1869095.225235,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    4540G BAG,4540G,BAG,99.74999999999999,0.0,0.0,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,113.99999999999999,50639.744,21151665.8542,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,54450.35,22743276.35412,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    450G SACHET,450G,SACHET,285.0,15292.189999999999,6387384.243100001,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    475G SACHET,475G,SACHET,99.74999999999999,0.0,0.0,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    500G SACHET,500G,SACHET,285.0,6016.676,2513069.2104,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,106.87499999999999,17448.16,7162247.24964,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,285.0,8523.512999999999,3560181.3814000003,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,103.31249999999999,41314.13,16816621.46626,2021Q4
2021-10-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,104.49999999999996,29982.679,12188385.670440001,2021Q4
2021-10-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,89.06249999999999,16339.279999999999,5318640.1848328,2021Q4
2021-10-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,85.49999999999999,13360.668,4185449.262,2021Q4
2021-10-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,85.49999999999999,4498.98,1409358.7205294003,2021Q4
2021-10-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,103.31249999999999,17687.470999999998,6586660.4976236,2021Q4
2021-10-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,33341.216,12185482.801926803,2021Q4
2021-10-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,101.175,69702.45999999999,25876855.741017405,2021Q4
2021-10-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,256.5,0.0,0.0,2021Q4
2021-10-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,102.6,113520.75499999999,44053721.941095605,2021Q4
2021-10-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,104.93181818181817,195117.456,75474698.86473921,2021Q4
2021-10-01,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA AROMA,PASTA AROMA      200G SACHET,200G,SACHET,92.62499999999999,15961.859999999999,5133039.913500001,2021Q4
2021-10-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,85.49999999999999,0.0,0.0,2021Q4
2021-10-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,99.74999999999999,0.0,0.0,2021Q4
2021-10-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    4540G BAG,4540G,BAG,1709.9999999999998,3558.603,982212.7913102,2021Q4
2021-10-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,1709.9999999999998,0.0,0.0,2021Q4
2021-10-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,94.05,5016.679999999999,1665669.1866696002,2021Q4
2021-10-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,1709.9999999999998,3558.603,982212.7913102,2021Q4
2021-10-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,5486.785,2005351.1263454,2021Q4
2021-10-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,99.86399999999999,24299.335,8918819.5700936,2021Q4
2021-10-01,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,7214.4,3013400.4295594003,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,0.0,0.0,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,99.74999999999999,824.646,301393.22270800004,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,99.74999999999999,1649.2919999999997,602786.4454160001,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,235.63699999999997,86112.35233460001,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,1766.9999999999998,1337.1689999999999,385455.27479440003,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,98.73214285714283,5674.326,2043117.9857376001,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,1823.9999999999998,445.72299999999996,131218.818287,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,4908.631,1794007.2693876,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,101.64999999999996,10740.271,3947841.1406842005,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    500G SACHET,500G,SACHET,285.0,294.588,123017.63822040001,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,3646.6119999999996,1523116.2292584002,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI   QUALITY 250G SACHET,250G,SACHET,199.49999999999997,249.498,145857.811251,2021Q4
2021-10-01,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA  SPAGHETTI    500G SACHET,500G,SACHET,285.0,3172.833,1325227.99563,2021Q4
2021-10-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,92.62499999999999,9067.766,2840608.6039440003,2021Q4
2021-10-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR  SPAGHETTI    200G SACHET,200G,SACHET,85.49999999999999,0.0,0.0,2021Q4
2021-10-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,95.00000000000001,1063.2889999999998,372775.24619100004,2021Q4
2021-10-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,99.74999999999999,6228.432,2276308.4257992003,2021Q4
2021-10-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,104.49999999999996,3645.9439999999995,1451444.0430862,2021Q4
2021-10-01,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,102.6,12000.954,4544685.4521022,2021Q4
2021-10-01,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,10270.5,4289878.32417,2021Q4
2021-11-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,56535.011000000006,20417915.8622354,2021Q4
2021-11-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,113.99999999999999,0.0,0.0,2021Q4
2021-11-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,11152.092999999999,4658083.490567599,2021Q4
2021-11-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,113.99999999999999,17052.537,7122677.9259616,2021Q4
2021-11-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,111.14999999999999,91222.581,36602308.159129605,2021Q4
2021-11-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,108.65624999999999,73579.866,30024921.741797403,2021Q4
2021-11-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,110.11363636363636,69862.446,27489470.223622803,2021Q4
2021-11-01,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,110.60714285714282,201327.017,81507218.81246561,2021Q4
2021-11-01,Abidjan,Boutique,PASTA,DRY PASTA,TAT MAKARNACILIK SANAYI VE TICARET AS,TAT MAKARNA,TAT MAKARNA  SPAGHETTI    500G SACHET,500G,SACHET,199.49999999999997,2824.471,825827.4273632001,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,92.62499999999999,25785.802,9418054.563290602,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,99.74999999999999,97411.935,35601892.705774,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,109.25000000000001,18056.207,7008622.142153201,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,113.99999999999999,4924.496,2056878.2387358001,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    4540G BAG,4540G,BAG,99.74999999999999,0.0,0.0,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  MACARONI    200G SACHET,200G,SACHET,113.99999999999999,72042.63100000001,30091366.779447,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,109.25000000000001,26263.589,10551023.542846201,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    450G SACHET,450G,SACHET,285.0,45596.511,19045168.8469566,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    475G SACHET,475G,SACHET,99.74999999999999,0.0,0.0,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    500G SACHET,500G,SACHET,285.0,0.0,0.0,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,104.49999999999996,18420.934999999998,7037189.8928532,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,285.0,0.0,0.0,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,102.6,35565.489,13150689.093709802,2021Q4
2021-11-01,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,109.25000000000001,24986.874,10284391.172752801,2021Q4
2021-11-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,93.64285714285715,16339.279999999999,5661219.573136001,2021Q4
2021-11-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR      200G SACHET,200G,SACHET,92.62499999999999,12104.16,3847250.9271256,2021Q4
2021-11-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,99.74999999999999,10764.151999999998,3934071.9661494,2021Q4
2021-11-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,108.3,18856.972,7626110.310305401,2021Q4
2021-11-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,109.25000000000001,33549.632,14013336.630349401,2021Q4
2021-11-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,106.08333333333331,86349.35399999999,35090773.2771714,2021Q4
2021-11-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    500G SACHET,500G,SACHET,256.5,0.0,0.0,2021Q4
2021-11-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,105.44999999999999,94599.154,37868006.5565716,2021Q4
2021-11-01,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,108.81818181818181,189748.239,76970794.83578761,2021Q4
2021-11-01,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA AROMA,PASTA AROMA      200G SACHET,200G,SACHET,92.62499999999999,13455.690999999999,4517614.252546,2021Q4
2021-11-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,99.74999999999999,0.0,0.0,2021Q4
2021-11-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,99.74999999999999,1488.137,543860.1425986,2021Q4
2021-11-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    4540G BAG,4540G,BAG,1709.9999999999998,2598.353,717178.2133162001,2021Q4
2021-11-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,1823.9999999999998,2598.353,764990.0951340001,2021Q4
2021-11-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI    200G SACHET,200G,SACHET,99.74999999999999,8184.336,3101795.7675354,2021Q4
2021-11-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  VERMICELLI   SUPERIOR QUALITY FOOD PASTA 4540G BAG,4540G,BAG,1709.9999999999998,2598.353,717178.2133162001,2021Q4
2021-11-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI    200G SACHET,200G,SACHET,105.44999999999999,25068.537,10333342.751225801,2021Q4
2021-11-01,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI    200G SACHET,200G,SACHET,111.14999999999999,8699.698,3567961.603052,2021Q4
2021-11-01,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA      500G SACHET,500G,SACHET,285.0,7214.4,3013400.4295594003,2021Q4
2021-11-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,0.0,0.0,2021Q4
2021-11-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN     SUPERIOR QUALITY FOOD PASTA 200G SACHET,200G,SACHET,106.87499999999999,494.65399999999994,203874.4521544,2021Q4
2021-11-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  COQUILLETTES    200G SACHET,200G,SACHET,105.44999999999999,1457.7430000000002,547742.692091,2021Q4
2021-11-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    200G SACHET,200G,SACHET,113.99999999999999,624.747,260959.29819960002,2021Q4
2021-11-01,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN  SPAGHETTI    4540G BAG,4540G,BAG,1966.4999999999998,2363.551,723074.7212228,2021Q4
